Box01_48_03_04 ...New Logging Session...2016/6/21, 16:17:30, 
yyyy/mm/dd, hh:mm:ss, timeElapsed, TPM1, TPM2.5, TPM10, PM1, PM2.5, PM10, CO2, TempC, Humidity, NO, NO2, O3, CO2raw, workNO2, auxNO2, workO3, auxO3, labNO, labNO2, labO3, labCO2, labTPM25, labPM25
2016/6/21, 20:53:37, 16568, 9, 11, 13, 9, 11, 13, 386.16, 21.85, 59.01, 0.00, -77.04, 71.69, 197.52, 90.44, 93.17, 125.26, 93.17, 0.00, -77.04, 71.69, 386.16, 11.00, 11.00
2016/6/21, 20:54:37, 16628, 9, 13, 13, 9, 13, 13, 387.53, 21.86, 58.89, 0.00, -75.67, 71.96, 198.22, 90.48, 93.13, 125.22, 93.13, 0.00, -75.67, 71.96, 387.53, 13.00, 13.00
2016/6/21, 20:55:37, 16689, 9, 12, 14, 9, 12, 14, 385.83, 21.90, 58.78, 0.00, -77.04, 71.17, 197.35, 90.26, 92.98, 125.11, 92.98, 0.00, -77.04, 71.17, 385.83, 12.00, 12.00
2016/6/21, 20:56:38, 16749, 9, 11, 11, 9, 11, 11, 391.95, 21.92, 58.69, 0.00, -80.13, 76.08, 200.48, 90.24, 93.13, 125.20, 93.13, 0.00, -80.13, 76.08, 391.95, 11.00, 11.00
2016/6/21, 20:57:38, 16810, 8, 12, 13, 8, 12, 13, 385.00, 21.93, 58.70, 0.00, -78.42, 74.02, 196.93, 90.28, 93.07, 125.09, 93.07, 0.00, -78.42, 74.02, 385.00, 12.00, 12.00
2016/6/21, 20:58:39, 16870, 9, 11, 12, 9, 11, 12, 385.72, 21.94, 58.65, 0.00, -79.79, 74.78, 197.30, 90.24, 93.11, 125.13, 93.11, 0.00, -79.79, 74.78, 385.72, 11.00, 11.00
2016/6/21, 20:59:39, 16930, 10, 13, 14, 10, 13, 14, 374.57, 21.95, 58.64, 0.00, -79.10, 75.83, 191.59, 90.31, 93.15, 125.17, 93.15, 0.00, -79.10, 75.83, 374.57, 13.00, 13.00
2016/6/21, 21:0:39, 16990, 8, 10, 12, 8, 10, 12, 384.35, 21.96, 58.62, 0.00, -79.45, 74.01, 196.59, 90.30, 93.15, 125.04, 93.15, 0.00, -79.45, 74.01, 384.35, 10.00, 10.00
2016/6/21, 21:1:40, 17051, 8, 11, 12, 8, 11, 12, 391.01, 21.96, 58.63, 0.00, -76.35, 72.73, 200.00, 90.31, 93.00, 125.06, 93.00, 0.00, -76.35, 72.73, 391.01, 11.00, 11.00
2016/6/21, 21:2:40, 17112, 9, 12, 12, 9, 12, 12, 383.58, 21.97, 58.65, 0.00, -78.07, 75.06, 196.20, 90.22, 93.00, 125.17, 93.00, 0.00, -78.07, 75.06, 383.58, 12.00, 12.00
2016/6/21, 21:3:40, 17172, 8, 11, 12, 8, 11, 12, 388.51, 21.98, 58.61, 0.00, -78.42, 75.58, 198.72, 90.19, 92.98, 125.11, 92.98, 0.00, -78.42, 75.58, 388.51, 11.00, 11.00
2016/6/21, 21:4:41, 17232, 8, 10, 13, 8, 10, 13, 391.80, 22.00, 58.53, 0.00, -80.13, 77.38, 200.41, 90.13, 93.02, 125.15, 93.02, 0.00, -80.13, 77.38, 391.80, 10.00, 10.00
2016/6/21, 21:5:42, 17293, 10, 13, 14, 10, 13, 14, 396.65, 22.01, 58.52, 0.00, -75.67, 73.52, 202.89, 90.37, 93.02, 125.06, 93.02, 0.00, -75.67, 73.52, 396.65, 13.00, 13.00
2016/6/21, 21:6:42, 17353, 10, 12, 13, 10, 12, 13, 383.11, 22.02, 58.50, 0.00, -74.98, 73.79, 195.96, 90.33, 92.94, 125.09, 92.94, 0.00, -74.98, 73.79, 383.11, 12.00, 12.00
2016/6/21, 21:7:42, 17414, 9, 12, 13, 9, 12, 13, 388.00, 22.01, 58.51, 0.00, -79.10, 77.65, 198.46, 90.19, 93.02, 125.09, 93.02, 0.00, -79.10, 77.65, 388.00, 12.00, 12.00
2016/6/21, 21:8:43, 17474, 9, 12, 14, 9, 12, 14, 396.73, 22.03, 58.50, 0.00, -75.67, 74.56, 202.93, 90.35, 93.00, 125.07, 93.00, 0.00, -75.67, 74.56, 396.73, 12.00, 12.00
2016/6/21, 21:9:43, 17534, 9, 12, 12, 9, 12, 12, 371.17, 22.03, 58.48, 0.00, -77.39, 76.10, 189.85, 90.24, 92.98, 125.11, 92.98, 0.00, -77.39, 76.10, 371.17, 12.00, 12.00
2016/6/21, 21:10:43, 17595, 9, 11, 11, 9, 11, 11, 380.87, 22.02, 58.48, 0.00, -76.70, 74.29, 194.81, 90.13, 92.83, 125.09, 92.83, 0.00, -76.70, 74.29, 380.87, 11.00, 11.00
2016/6/21, 21:11:44, 17655, 9, 13, 13, 9, 13, 13, 381.99, 22.01, 58.54, 0.00, -78.42, 74.28, 195.39, 90.09, 92.89, 124.96, 92.89, 0.00, -78.42, 74.28, 381.99, 13.00, 13.00
2016/6/21, 21:12:44, 17715, 10, 13, 13, 10, 13, 13, 383.33, 22.03, 58.47, 0.00, -76.35, 72.99, 196.07, 90.31, 93.00, 125.06, 93.00, 0.00, -76.35, 72.99, 383.33, 13.00, 13.00
2016/6/21, 21:13:45, 17776, 9, 11, 12, 9, 11, 12, 381.96, 22.02, 58.46, 0.00, -76.01, 74.56, 195.37, 90.19, 92.85, 125.06, 92.85, 0.00, -76.01, 74.56, 381.96, 11.00, 11.00
2016/6/21, 21:14:45, 17836, 9, 12, 13, 9, 12, 13, 381.05, 22.01, 58.50, 0.00, -78.42, 75.06, 194.91, 90.17, 92.96, 124.98, 92.96, 0.00, -78.42, 75.06, 381.05, 12.00, 12.00
2016/6/21, 21:15:45, 17896, 10, 13, 14, 10, 13, 14, 385.07, 22.00, 58.58, 0.00, -76.35, 72.73, 196.96, 90.22, 92.91, 124.96, 92.91, 0.00, -76.35, 72.73, 385.07, 13.00, 13.00
2016/6/21, 21:16:45, 17956, 11, 14, 14, 11, 14, 14, 385.18, 22.00, 58.59, 0.00, -77.73, 73.50, 197.02, 90.15, 92.91, 124.98, 92.91, 0.00, -77.73, 73.50, 385.18, 14.00, 14.00
2016/6/21, 21:17:45, 18016, 8, 10, 11, 8, 10, 11, 382.79, 22.00, 58.59, 0.00, -77.39, 71.94, 195.80, 90.30, 93.04, 125.09, 93.04, 0.00, -77.39, 71.94, 382.79, 10.00, 10.00
2016/6/21, 21:18:46, 18077, 10, 12, 13, 10, 12, 13, 378.44, 21.98, 58.65, 0.00, -78.76, 75.31, 193.57, 90.15, 92.96, 124.98, 92.96, 0.00, -78.76, 75.31, 378.44, 12.00, 12.00
2016/6/21, 21:19:46, 18137, 10, 13, 14, 10, 13, 14, 385.03, 21.99, 58.62, 0.00, -78.76, 74.53, 196.94, 90.17, 92.98, 124.96, 92.98, 0.00, -78.76, 74.53, 385.03, 13.00, 13.00
2016/6/21, 21:20:46, 18198, 10, 13, 13, 10, 13, 13, 392.67, 21.98, 58.65, 0.00, -78.07, 74.28, 200.85, 90.22, 93.00, 125.04, 93.00, 0.00, -78.07, 74.28, 392.67, 13.00, 13.00
2016/6/21, 21:21:46, 18258, 9, 12, 13, 9, 12, 13, 390.28, 21.96, 58.76, 0.00, -76.01, 72.48, 199.63, 90.20, 92.87, 125.00, 92.87, 0.00, -76.01, 72.48, 390.28, 12.00, 12.00
2016/6/21, 21:22:47, 18318, 9, 12, 13, 9, 12, 13, 381.85, 21.96, 58.75, 0.00, -75.67, 72.48, 195.31, 90.37, 93.02, 125.09, 93.02, 0.00, -75.67, 72.48, 381.85, 12.00, 12.00
2016/6/21, 21:23:48, 18379, 9, 12, 12, 9, 12, 12, 388.58, 21.95, 58.79, 0.00, -78.76, 74.01, 198.76, 90.13, 92.94, 125.02, 92.94, 0.00, -78.76, 74.01, 388.58, 12.00, 12.00
2016/6/21, 21:24:48, 18440, 8, 11, 11, 8, 11, 11, 384.72, 21.95, 58.83, 0.00, -78.15, 73.59, 196.78, 90.18, 92.96, 125.02, 92.96, 0.00, -78.15, 73.59, 384.72, 11.00, 11.00
2016/6/21, 21:25:49, 18500, 10, 12, 14, 10, 12, 14, 387.42, 21.94, 58.84, 0.00, -78.07, 73.50, 198.17, 90.22, 93.00, 124.98, 93.00, 0.00, -78.07, 73.50, 387.42, 12.00, 12.00
2016/6/21, 21:26:50, 18561, 10, 14, 15, 10, 14, 15, 383.30, 21.91, 58.94, 0.00, -78.07, 76.10, 196.06, 90.22, 93.00, 125.02, 93.00, 0.00, -78.07, 76.10, 383.30, 14.00, 14.00
2016/6/21, 21:27:50, 18622, 9, 12, 13, 9, 12, 13, 388.58, 21.88, 59.02, 0.00, -77.39, 74.80, 198.76, 90.22, 92.96, 125.04, 92.96, 0.00, -77.39, 74.80, 388.58, 12.00, 12.00
2016/6/21, 21:28:51, 18682, 10, 12, 13, 10, 12, 13, 390.10, 21.86, 59.08, 0.00, -79.79, 75.56, 199.54, 90.17, 93.04, 125.06, 93.04, 0.00, -79.79, 75.56, 390.10, 12.00, 12.00
2016/6/21, 21:29:51, 18742, 10, 12, 13, 10, 12, 13, 399.77, 21.84, 59.14, 0.00, -79.79, 74.52, 204.48, 90.04, 92.91, 124.91, 92.91, 0.00, -79.79, 74.52, 399.77, 12.00, 12.00
2016/6/21, 21:30:51, 18803, 10, 13, 14, 10, 13, 14, 391.98, 21.80, 59.26, 0.00, -79.79, 75.82, 200.50, 90.06, 92.93, 124.94, 92.93, 0.00, -79.79, 75.82, 391.98, 13.00, 13.00
2016/6/21, 21:31:52, 18863, 10, 12, 13, 10, 12, 13, 391.84, 21.76, 59.42, 0.00, -76.35, 73.25, 200.43, 90.33, 93.02, 125.00, 93.02, 0.00, -76.35, 73.25, 391.84, 12.00, 12.00
2016/6/21, 21:32:52, 18923, 9, 11, 12, 9, 11, 12, 382.10, 21.73, 59.57, 0.00, -80.13, 74.00, 195.44, 90.07, 92.96, 125.00, 92.96, 0.00, -80.13, 74.00, 382.10, 11.00, 11.00
2016/6/21, 21:33:53, 18984, 9, 11, 11, 9, 11, 11, 391.55, 21.68, 59.72, 0.00, -81.51, 74.25, 200.28, 89.98, 92.94, 124.76, 92.94, 0.00, -81.51, 74.25, 391.55, 11.00, 11.00
2016/6/21, 21:34:53, 19044, 10, 12, 13, 10, 12, 13, 388.69, 21.63, 59.88, 0.00, -82.20, 75.80, 198.81, 89.98, 92.98, 124.89, 92.98, 0.00, -82.20, 75.80, 388.69, 12.00, 12.00
2016/6/21, 21:35:53, 19104, 9, 13, 14, 9, 13, 14, 386.41, 21.60, 60.00, 0.00, -80.82, 71.91, 197.65, 90.09, 93.02, 124.78, 93.02, 0.00, -80.82, 71.91, 386.41, 13.00, 13.00
2016/6/21, 21:36:53, 19165, 10, 12, 13, 10, 12, 13, 388.15, 21.58, 60.07, 0.00, -82.88, 75.80, 198.54, 89.96, 93.00, 124.93, 93.00, 0.00, -82.88, 75.80, 388.15, 12.00, 12.00
2016/6/21, 21:37:54, 19225, 9, 11, 12, 9, 11, 12, 388.40, 21.56, 60.12, 0.00, -84.26, 76.31, 198.67, 89.98, 93.09, 124.85, 93.09, 0.00, -84.26, 76.31, 388.40, 11.00, 11.00
2016/6/21, 21:38:54, 19285, 11, 14, 17, 11, 14, 17, 392.60, 21.55, 60.17, 0.00, -82.54, 75.28, 200.81, 89.98, 93.00, 124.89, 93.00, 0.00, -82.54, 75.28, 392.60, 14.00, 14.00
2016/6/21, 21:39:55, 19346, 9, 12, 14, 9, 12, 14, 394.27, 21.53, 60.26, 0.00, -82.54, 73.72, 201.67, 90.13, 93.15, 124.87, 93.15, 0.00, -82.54, 73.72, 394.27, 12.00, 12.00
2016/6/21, 21:40:55, 19407, 9, 12, 12, 9, 12, 12, 390.61, 21.49, 60.41, 0.00, -84.26, 76.31, 199.80, 89.96, 93.07, 124.94, 93.07, 0.00, -84.26, 76.31, 390.61, 12.00, 12.00
2016/6/21, 21:41:56, 19467, 11, 13, 14, 11, 13, 14, 404.29, 21.46, 60.53, 0.00, -83.23, 74.49, 206.80, 90.11, 93.17, 124.93, 93.17, 0.00, -83.23, 74.49, 404.29, 13.00, 13.00
2016/6/21, 21:42:56, 19528, 10, 13, 15, 10, 13, 15, 392.13, 21.43, 60.64, 0.00, -80.13, 69.84, 200.57, 90.20, 93.09, 124.87, 93.09, 0.00, -80.13, 69.84, 392.13, 13.00, 13.00
2016/6/21, 21:43:56, 19588, 9, 12, 13, 9, 12, 13, 388.91, 21.41, 60.73, 0.00, -84.60, 75.00, 198.93, 90.02, 93.15, 124.89, 93.15, 0.00, -84.60, 75.00, 388.91, 12.00, 12.00
2016/6/21, 21:44:56, 19648, 10, 13, 13, 10, 13, 13, 383.73, 21.41, 60.75, 0.00, -82.54, 72.94, 196.28, 90.15, 93.17, 124.89, 93.17, 0.00, -82.54, 72.94, 383.73, 13.00, 13.00
2016/6/21, 21:45:56, 19708, 9, 13, 13, 9, 13, 13, 393.50, 21.41, 60.78, 0.00, -82.20, 75.02, 201.28, 90.11, 93.11, 124.87, 93.11, 0.00, -82.20, 75.02, 393.50, 13.00, 13.00
2016/6/21, 21:46:56, 19768, 10, 16, 17, 10, 16, 17, 383.58, 21.41, 60.80, 0.00, -81.17, 70.09, 196.20, 90.22, 93.17, 124.78, 93.17, 0.00, -81.17, 70.09, 383.58, 16.00, 16.00
2016/6/21, 21:47:57, 19828, 10, 14, 16, 10, 14, 16, 398.50, 21.42, 60.84, 0.00, -85.29, 74.48, 203.83, 89.91, 93.07, 124.89, 93.07, 0.00, -85.29, 74.48, 398.50, 14.00, 14.00
2016/6/21, 21:48:57, 19889, 10, 14, 14, 10, 14, 14, 390.21, 21.42, 60.86, 0.00, -85.29, 74.48, 199.59, 90.11, 93.28, 124.91, 93.28, 0.00, -85.29, 74.48, 390.21, 14.00, 14.00
2016/6/21, 21:49:57, 19949, 11, 15, 15, 11, 15, 15, 382.50, 21.41, 60.92, 0.00, -84.26, 73.71, 195.65, 90.04, 93.15, 124.94, 93.15, 0.00, -84.26, 73.71, 382.50, 15.00, 15.00
2016/6/21, 21:50:58, 20009, 11, 13, 13, 11, 13, 13, 387.86, 21.40, 61.00, 0.00, -84.95, 74.48, 198.39, 90.07, 93.22, 124.87, 93.22, 0.00, -84.95, 74.48, 387.86, 13.00, 13.00
2016/6/21, 21:51:58, 20069, 9, 13, 13, 9, 13, 13, 399.77, 21.38, 61.11, 0.00, -84.60, 75.00, 204.48, 90.04, 93.17, 124.93, 93.17, 0.00, -84.60, 75.00, 399.77, 13.00, 13.00
2016/6/21, 21:52:59, 20130, 9, 12, 12, 9, 12, 12, 392.13, 21.39, 61.12, 0.00, -83.57, 74.75, 200.57, 90.07, 93.15, 124.98, 93.15, 0.00, -83.57, 74.75, 392.13, 12.00, 12.00
2016/6/21, 21:53:59, 20190, 10, 12, 12, 10, 12, 12, 387.68, 21.37, 61.17, 0.00, -82.88, 73.98, 198.30, 90.04, 93.07, 124.91, 93.07, 0.00, -82.88, 73.98, 387.68, 12.00, 12.00
2016/6/21, 21:54:59, 20251, 10, 12, 14, 10, 12, 14, 388.80, 21.36, 61.23, 0.00, -87.01, 78.10, 198.87, 90.06, 93.31, 125.02, 93.31, 0.00, -87.01, 78.10, 388.80, 12.00, 12.00
2016/6/21, 21:55:59, 20311, 10, 13, 15, 10, 13, 15, 396.73, 21.36, 61.23, 0.00, -83.92, 73.45, 202.93, 90.11, 93.20, 124.94, 93.20, 0.00, -83.92, 73.45, 396.73, 13.00, 13.00
2016/6/21, 21:57:0, 20371, 10, 13, 15, 10, 13, 15, 393.40, 21.37, 61.27, 0.00, -84.95, 75.00, 201.22, 90.15, 93.30, 124.98, 93.30, 0.00, -84.95, 75.00, 393.40, 13.00, 13.00
2016/6/21, 21:58:0, 20432, 11, 14, 14, 11, 14, 14, 391.69, 21.35, 61.33, 0.00, -83.23, 73.97, 200.35, 90.15, 93.20, 124.91, 93.20, 0.00, -83.23, 73.97, 391.69, 14.00, 14.00
2016/6/21, 21:59:1, 20492, 11, 14, 14, 11, 14, 14, 389.96, 21.35, 61.33, 0.00, -83.57, 75.53, 199.46, 90.11, 93.19, 125.00, 93.19, 0.00, -83.57, 75.53, 389.96, 14.00, 14.00
2016/6/21, 22:0:1, 20552, 11, 14, 15, 11, 14, 15, 393.83, 21.36, 61.29, 0.00, -84.26, 73.19, 201.44, 90.15, 93.26, 124.96, 93.26, 0.00, -84.26, 73.19, 393.83, 14.00, 14.00
2016/6/21, 22:1:2, 20613, 12, 14, 14, 12, 14, 14, 393.94, 21.34, 61.35, 0.00, -82.88, 75.54, 201.50, 90.15, 93.19, 125.04, 93.19, 0.00, -82.88, 75.54, 393.94, 14.00, 14.00
2016/6/21, 22:2:2, 20673, 10, 12, 14, 10, 12, 14, 383.66, 21.33, 61.35, 0.00, -82.54, 72.42, 196.24, 90.26, 93.28, 124.98, 93.28, 0.00, -82.54, 72.42, 383.66, 12.00, 12.00
2016/6/21, 22:3:2, 20733, 11, 15, 16, 11, 15, 16, 382.86, 21.32, 61.32, 0.00, -83.23, 72.41, 195.83, 90.13, 93.19, 124.93, 93.19, 0.00, -83.23, 72.41, 382.86, 15.00, 15.00
2016/6/21, 22:4:2, 20794, 10, 12, 13, 10, 12, 13, 387.71, 21.33, 61.28, 0.00, -82.54, 74.50, 198.31, 90.13, 93.15, 125.02, 93.15, 0.00, -82.54, 74.50, 387.71, 12.00, 12.00
2016/6/21, 22:5:2, 20854, 11, 14, 15, 11, 14, 15, 391.51, 21.33, 61.24, 0.00, -81.85, 72.17, 200.26, 90.17, 93.15, 124.87, 93.15, 0.00, -81.85, 72.17, 391.51, 14.00, 14.00
2016/6/21, 22:6:3, 20914, 10, 12, 13, 10, 12, 13, 392.07, 21.33, 61.19, 0.00, -82.20, 74.83, 200.55, 90.22, 93.22, 124.96, 93.22, 0.00, -82.20, 74.83, 392.07, 12.00, 12.00
2016/6/21, 22:7:4, 20975, 11, 13, 14, 11, 13, 14, 393.90, 21.32, 61.24, 0.00, -82.88, 75.54, 201.48, 90.07, 93.11, 125.00, 93.11, 0.00, -82.88, 75.54, 393.90, 13.00, 13.00
2016/6/21, 22:8:4, 21035, 10, 13, 14, 10, 13, 14, 392.09, 21.33, 61.27, 0.00, -83.92, 76.05, 200.56, 90.11, 93.20, 124.93, 93.20, 0.00, -83.92, 76.05, 392.09, 13.00, 13.00
2016/6/21, 22:9:4, 21095, 9, 13, 14, 9, 13, 14, 393.61, 21.39, 61.19, 0.00, -85.29, 76.04, 201.33, 90.11, 93.28, 125.06, 93.28, 0.00, -85.29, 76.04, 393.61, 13.00, 13.00
2016/6/21, 22:10:4, 21155, 11, 15, 16, 11, 15, 16, 396.00, 21.53, 60.85, 0.00, -81.85, 75.55, 202.56, 90.20, 93.19, 125.06, 93.19, 0.00, -81.85, 75.55, 396.00, 15.00, 15.00
2016/6/21, 22:11:5, 21216, 11, 14, 14, 11, 14, 14, 392.17, 21.64, 60.52, 0.00, -80.48, 73.48, 200.59, 90.35, 93.26, 125.20, 93.26, 0.00, -80.48, 73.48, 392.17, 14.00, 14.00
2016/6/21, 22:12:5, 21277, 10, 14, 17, 10, 14, 17, 379.67, 21.71, 60.36, 0.00, -82.88, 76.06, 194.20, 90.35, 93.39, 125.13, 93.39, 0.00, -82.88, 76.06, 379.67, 14.00, 14.00
2016/6/21, 22:13:6, 21337, 10, 13, 14, 10, 13, 14, 388.87, 21.78, 60.17, 0.00, -78.07, 72.20, 198.91, 90.41, 93.19, 125.13, 93.19, 0.00, -78.07, 72.20, 388.87, 13.00, 13.00
2016/6/21, 22:14:6, 21397, 10, 13, 14, 10, 13, 14, 397.31, 21.85, 59.93, 0.00, -78.76, 73.75, 203.22, 90.37, 93.19, 125.09, 93.19, 0.00, -78.76, 73.75, 397.31, 13.00, 13.00
2016/6/21, 22:15:7, 21459, 10, 13, 14, 10, 13, 14, 390.75, 21.88, 59.76, 0.00, -78.07, 75.58, 199.87, 90.43, 93.20, 125.13, 93.20, 0.00, -78.07, 75.58, 390.75, 13.00, 13.00
2016/6/21, 22:16:7, 21519, 11, 13, 14, 11, 13, 14, 387.31, 21.91, 59.70, 0.00, -78.42, 75.58, 198.11, 90.41, 93.20, 125.22, 93.20, 0.00, -78.42, 75.58, 387.31, 13.00, 13.00
2016/6/21, 22:17:8, 21579, 10, 12, 12, 10, 12, 12, 384.63, 21.94, 59.64, 0.00, -77.04, 74.55, 196.74, 90.46, 93.19, 125.17, 93.19, 0.00, -77.04, 74.55, 384.63, 12.00, 12.00
2016/6/21, 22:18:8, 21639, 10, 13, 15, 10, 13, 15, 383.91, 21.96, 59.56, 0.00, -79.45, 77.65, 196.37, 90.28, 93.13, 125.17, 93.13, 0.00, -79.45, 77.65, 383.91, 13.00, 13.00
2016/6/21, 22:19:9, 21700, 10, 14, 15, 10, 14, 15, 385.72, 21.96, 59.58, 0.00, -78.76, 78.17, 197.30, 90.26, 93.07, 125.13, 93.07, 0.00, -78.76, 78.17, 385.72, 14.00, 14.00
2016/6/21, 22:20:9, 21761, 12, 14, 14, 12, 14, 14, 384.89, 21.99, 59.52, 0.00, -76.70, 75.33, 196.87, 90.37, 93.07, 125.13, 93.07, 0.00, -76.70, 75.33, 384.89, 14.00, 14.00
2016/6/21, 22:21:10, 21821, 12, 14, 15, 12, 14, 15, 387.28, 22.00, 59.49, 0.00, -77.39, 76.36, 198.09, 90.44, 93.19, 125.15, 93.19, 0.00, -77.39, 76.36, 387.28, 14.00, 14.00
2016/6/21, 22:22:11, 21882, 11, 14, 14, 11, 14, 14, 388.80, 22.00, 59.47, 0.00, -73.95, 74.57, 198.87, 90.46, 93.02, 125.15, 93.02, 0.00, -73.95, 74.57, 388.80, 14.00, 14.00
2016/6/21, 22:23:11, 21943, 10, 13, 13, 10, 13, 13, 385.00, 22.00, 59.53, 0.00, -78.07, 75.84, 196.93, 90.31, 93.09, 125.09, 93.09, 0.00, -78.07, 75.84, 385.00, 13.00, 13.00
2016/6/21, 22:24:12, 22003, 12, 15, 15, 12, 15, 15, 393.83, 22.00, 59.55, 0.00, -75.32, 75.08, 201.44, 90.39, 93.02, 125.11, 93.02, 0.00, -75.32, 75.08, 393.83, 15.00, 15.00
2016/6/21, 22:25:12, 22063, 11, 15, 17, 11, 15, 17, 383.30, 22.01, 59.52, 0.00, -77.73, 75.58, 196.06, 90.30, 93.06, 125.02, 93.06, 0.00, -77.73, 75.58, 383.30, 15.00, 15.00
2016/6/21, 22:26:12, 22124, 13, 15, 16, 13, 15, 16, 376.16, 22.02, 59.47, 0.00, -76.01, 73.52, 192.41, 90.39, 93.06, 125.06, 93.06, 0.00, -76.01, 73.52, 376.16, 15.00, 15.00
2016/6/21, 22:27:13, 22184, 10, 13, 15, 10, 13, 15, 383.01, 22.04, 59.47, 0.00, -77.14, 76.15, 195.91, 90.24, 92.96, 125.13, 92.96, 0.00, -77.14, 76.15, 383.01, 13.00, 13.00
2016/6/21, 22:28:14, 22245, 12, 15, 17, 12, 15, 17, 389.12, 22.06, 59.45, 0.00, -76.70, 73.77, 199.04, 90.33, 93.04, 125.00, 93.04, 0.00, -76.70, 73.77, 389.12, 15.00, 15.00
2016/6/21, 22:29:14, 22306, 10, 13, 13, 10, 13, 13, 382.82, 22.05, 59.51, 0.00, -79.45, 77.39, 195.81, 90.20, 93.06, 125.07, 93.06, 0.00, -79.45, 77.39, 382.82, 13.00, 13.00
2016/6/21, 22:30:14, 22366, 11, 13, 14, 11, 13, 14, 388.98, 22.06, 59.44, 0.00, -78.07, 76.62, 198.96, 90.31, 93.09, 125.04, 93.09, 0.00, -78.07, 76.62, 388.98, 13.00, 13.00
2016/6/21, 22:31:15, 22426, 11, 14, 16, 11, 14, 16, 384.24, 22.07, 59.44, 0.00, -77.39, 77.40, 196.54, 90.20, 92.94, 125.07, 92.94, 0.00, -77.39, 77.40, 384.24, 14.00, 14.00
2016/6/21, 22:32:16, 22487, 11, 13, 14, 11, 13, 14, 385.79, 22.07, 59.49, 0.00, -78.76, 76.87, 197.33, 90.20, 93.02, 125.04, 93.02, 0.00, -78.76, 76.87, 385.79, 13.00, 13.00
2016/6/21, 22:33:16, 22547, 11, 13, 13, 11, 13, 13, 384.74, 22.06, 59.56, 0.00, -77.39, 75.06, 196.80, 90.31, 93.06, 125.06, 93.06, 0.00, -77.39, 75.06, 384.74, 13.00, 13.00
2016/6/21, 22:34:16, 22607, 12, 14, 14, 12, 14, 14, 386.66, 22.05, 59.57, 0.00, -77.73, 72.98, 197.78, 90.28, 93.04, 124.94, 93.04, 0.00, -77.73, 72.98, 386.66, 14.00, 14.00
2016/6/21, 22:35:16, 22668, 10, 12, 13, 10, 12, 13, 379.89, 22.04, 59.60, 0.00, -76.35, 73.25, 194.31, 90.24, 92.93, 124.98, 92.93, 0.00, -76.35, 73.25, 379.89, 12.00, 12.00
2016/6/21, 22:36:17, 22728, 11, 14, 14, 11, 14, 14, 388.91, 22.04, 59.57, 0.00, -76.01, 72.74, 198.93, 90.22, 92.89, 124.98, 92.89, 0.00, -76.01, 72.74, 388.91, 14.00, 14.00
2016/6/21, 22:37:17, 22788, 11, 14, 14, 11, 14, 14, 379.67, 22.04, 59.56, 0.00, -80.48, 78.68, 194.20, 90.13, 93.04, 125.13, 93.04, 0.00, -80.48, 78.68, 379.67, 14.00, 14.00
2016/6/21, 22:38:18, 22849, 10, 13, 15, 10, 13, 15, 384.31, 22.03, 59.59, 0.00, -78.42, 77.14, 196.57, 90.22, 93.02, 125.09, 93.02, 0.00, -78.42, 77.14, 384.31, 13.00, 13.00
2016/6/21, 22:39:18, 22909, 11, 14, 15, 11, 14, 15, 389.81, 22.02, 59.65, 0.00, -77.73, 76.10, 199.39, 90.17, 92.93, 125.02, 92.93, 0.00, -77.73, 76.10, 389.81, 14.00, 14.00
2016/6/21, 22:40:19, 22970, 11, 14, 14, 11, 14, 14, 384.92, 22.01, 59.68, 0.00, -78.42, 74.54, 196.89, 90.17, 92.96, 125.00, 92.96, 0.00, -78.42, 74.54, 384.92, 14.00, 14.00
2016/6/21, 22:41:19, 23030, 10, 13, 14, 10, 13, 14, 384.35, 22.00, 59.78, 0.00, -79.45, 74.79, 196.59, 90.17, 93.02, 124.87, 93.02, 0.00, -79.45, 74.79, 384.35, 13.00, 13.00
2016/6/21, 22:42:19, 23091, 11, 13, 13, 11, 13, 13, 388.33, 21.99, 59.80, 0.00, -79.45, 75.57, 198.63, 90.07, 92.93, 124.98, 92.93, 0.00, -79.45, 75.57, 388.33, 13.00, 13.00
2016/6/21, 22:43:20, 23151, 11, 15, 18, 11, 15, 18, 383.08, 21.99, 59.81, 0.00, -80.48, 74.78, 195.94, 90.04, 92.94, 124.91, 92.94, 0.00, -80.48, 74.78, 383.08, 15.00, 15.00
2016/6/21, 22:44:21, 23212, 12, 16, 17, 12, 16, 17, 375.66, 21.98, 59.85, 0.00, -79.10, 76.09, 192.15, 90.20, 93.04, 125.00, 93.04, 0.00, -79.10, 76.09, 375.66, 16.00, 16.00
2016/6/21, 22:45:21, 23273, 10, 13, 14, 10, 13, 14, 390.14, 21.97, 59.88, 0.00, -78.42, 73.76, 199.56, 90.19, 92.98, 124.94, 92.98, 0.00, -78.42, 73.76, 390.14, 13.00, 13.00
2016/6/21, 22:46:22, 23333, 11, 15, 15, 11, 15, 15, 387.89, 21.94, 59.91, 0.00, -76.70, 72.47, 198.41, 90.24, 92.94, 125.00, 92.94, 0.00, -76.70, 72.47, 387.89, 15.00, 15.00
2016/6/21, 22:47:22, 23394, 12, 16, 16, 12, 16, 16, 394.99, 21.91, 59.98, 0.00, -77.04, 72.99, 202.04, 90.24, 92.96, 124.98, 92.96, 0.00, -77.04, 72.99, 394.99, 16.00, 16.00
