Box01_39_03_04 ...New Logging Session...2016/6/21, 16:17:29, 
yyyy/mm/dd, hh:mm:ss, timeElapsed, TPM1, TPM2.5, TPM10, PM1, PM2.5, PM10, CO2, TempC, Humidity, NO, NO2, O3, CO2raw, workNO2, auxNO2, workO3, auxO3, labNO, labNO2, labO3, labCO2, labTPM25, labPM25
2016/6/21, 20:51:6, 16419, 9, 11, 12, 9, 11, 12, 463.52, 22.14, 58.10, 0.00, 2.95, 39.34, 237.09, 92.20, 93.46, 131.07, 93.46, 0.00, 2.95, 39.34, 463.52, 11.00, 11.00
2016/6/21, 20:52:6, 16479, 8, 10, 10, 8, 10, 10, 466.93, 22.18, 57.94, 0.00, -1.57, 43.85, 238.83, 92.15, 93.67, 131.07, 93.67, 0.00, -1.57, 43.85, 466.93, 10.00, 10.00
2016/6/21, 20:53:6, 16539, 8, 12, 13, 8, 12, 13, 465.41, 22.26, 57.67, 0.00, -1.57, 41.83, 238.06, 92.07, 93.59, 131.04, 93.59, 0.00, -1.57, 41.83, 465.41, 12.00, 12.00
2016/6/21, 20:54:6, 16599, 8, 12, 13, 8, 12, 13, 465.26, 22.30, 57.46, 0.00, 0.37, 40.08, 237.98, 92.17, 93.57, 131.02, 93.57, 0.00, 0.37, 40.08, 465.26, 12.00, 12.00
2016/6/21, 20:55:7, 16660, 8, 10, 11, 8, 10, 11, 466.60, 22.33, 57.38, 0.00, -3.51, 43.58, 238.67, 92.02, 93.65, 130.98, 93.65, 0.00, -3.51, 43.58, 466.60, 10.00, 10.00
2016/6/21, 20:56:7, 16720, 8, 9, 10, 8, 9, 10, 459.40, 22.34, 57.32, 0.00, 1.98, 39.08, 234.98, 92.07, 93.39, 130.91, 93.39, 0.00, 1.98, 39.08, 459.40, 9.00, 9.00
2016/6/21, 20:57:7, 16780, 8, 11, 11, 8, 11, 11, 455.96, 22.33, 57.29, 0.00, -0.28, 42.35, 233.22, 92.06, 93.50, 131.06, 93.50, 0.00, -0.28, 42.35, 455.96, 11.00, 11.00
2016/6/21, 20:58:7, 16840, 8, 11, 12, 8, 11, 12, 467.04, 22.37, 57.25, 0.00, -1.57, 42.34, 238.89, 91.96, 93.48, 130.98, 93.48, 0.00, -1.57, 42.34, 467.04, 11.00, 11.00
2016/6/21, 20:59:7, 16900, 10, 13, 14, 10, 13, 14, 460.81, 22.40, 57.17, 0.00, -1.89, 40.57, 235.70, 92.02, 93.56, 130.81, 93.56, 0.00, -1.89, 40.57, 460.81, 13.00, 13.00
2016/6/21, 21:0:7, 16960, 8, 12, 14, 8, 12, 14, 463.16, 22.40, 57.16, 0.00, 0.37, 40.08, 236.91, 91.96, 93.37, 130.93, 93.37, 0.00, 0.37, 40.08, 463.16, 12.00, 12.00
2016/6/21, 21:1:7, 17020, 8, 10, 11, 8, 10, 11, 472.00, 22.42, 57.13, 0.00, -0.92, 41.84, 241.43, 92.06, 93.54, 131.00, 93.54, 0.00, -0.92, 41.84, 472.00, 10.00, 10.00
2016/6/21, 21:2:7, 17080, 8, 11, 12, 8, 11, 12, 464.43, 22.38, 57.23, 0.00, 1.01, 39.58, 237.56, 91.98, 93.35, 130.89, 93.35, 0.00, 1.01, 39.58, 464.43, 11.00, 11.00
2016/6/21, 21:3:7, 17140, 9, 12, 13, 9, 12, 13, 464.10, 22.44, 57.13, 0.00, -0.92, 39.56, 237.39, 91.91, 93.39, 130.85, 93.39, 0.00, -0.92, 39.56, 464.10, 12.00, 12.00
2016/6/21, 21:4:7, 17200, 9, 12, 12, 9, 12, 12, 466.64, 22.46, 57.06, 0.00, 1.66, 37.31, 238.69, 92.02, 93.35, 130.80, 93.35, 0.00, 1.66, 37.31, 466.64, 12.00, 12.00
2016/6/21, 21:5:7, 17260, 9, 11, 12, 9, 11, 12, 459.61, 22.47, 57.01, 0.00, -0.60, 39.31, 235.09, 92.04, 93.50, 130.80, 93.50, 0.00, -0.60, 39.31, 459.61, 11.00, 11.00
2016/6/21, 21:6:8, 17321, 9, 12, 13, 9, 12, 13, 454.49, 22.47, 57.04, 0.00, 1.13, 38.49, 232.47, 92.02, 93.38, 130.93, 93.38, 0.00, 1.13, 38.49, 454.49, 12.00, 12.00
2016/6/21, 21:7:8, 17381, 8, 11, 11, 8, 11, 11, 458.67, 22.48, 57.02, 0.00, -0.28, 39.06, 234.61, 92.00, 93.44, 130.85, 93.44, 0.00, -0.28, 39.06, 458.67, 11.00, 11.00
2016/6/21, 21:8:8, 17441, 9, 12, 13, 9, 12, 13, 459.83, 22.47, 57.05, 0.00, 1.66, 37.06, 235.20, 92.04, 93.37, 130.78, 93.37, 0.00, 1.66, 37.06, 459.83, 12.00, 12.00
2016/6/21, 21:9:8, 17501, 8, 11, 12, 8, 11, 12, 467.33, 22.49, 57.02, 0.00,  0.04, 37.80, 239.04, 91.89, 93.31, 130.81, 93.31, 0.00,  0.04, 37.80, 467.33, 11.00, 11.00
2016/6/21, 21:10:8, 17561, 9, 11, 12, 9, 11, 12, 457.22, 22.49, 56.98, 0.00, 0.37, 36.79, 233.87, 91.98, 93.39, 130.69, 93.39, 0.00, 0.37, 36.79, 457.22, 11.00, 11.00
2016/6/21, 21:11:8, 17621, 9, 12, 12, 9, 12, 12, 467.90, 22.48, 57.00, 0.00, 2.31, 36.05, 239.33, 92.04, 93.33, 130.72, 93.33, 0.00, 2.31, 36.05, 467.90, 12.00, 12.00
2016/6/21, 21:12:8, 17681, 8, 10, 11, 8, 10, 11, 456.36, 22.48, 57.03, 0.00, 1.66, 36.05, 233.43, 91.89, 93.22, 130.72, 93.22, 0.00, 1.66, 36.05, 456.36, 10.00, 10.00
2016/6/21, 21:13:9, 17741, 7, 11, 12, 7, 11, 12, 457.12, 22.49, 56.96, 0.00, -3.18, 40.81, 233.81, 91.81, 93.43, 130.78, 93.43, 0.00, -3.18, 40.81, 457.12, 11.00, 11.00
2016/6/21, 21:14:9, 17801, 11, 13, 13, 11, 13, 13, 461.13, 22.48, 56.97, 0.00, -3.51, 40.55, 235.87, 91.89, 93.52, 130.69, 93.52, 0.00, -3.51, 40.55, 461.13, 13.00, 13.00
2016/6/21, 21:15:9, 17862, 9, 11, 12, 9, 11, 12, 447.59, 22.46, 57.04, 0.00, 0.37, 40.08, 228.94, 91.87, 93.28, 130.83, 93.28, 0.00, 0.37, 40.08, 447.59, 11.00, 11.00
2016/6/21, 21:16:9, 17922, 8, 10, 11, 8, 10, 11, 458.09, 22.48, 57.07, 0.00, 2.63, 35.80, 234.31, 91.96, 93.24, 130.76, 93.24, 0.00, 2.63, 35.80, 458.09, 10.00, 10.00
2016/6/21, 21:17:9, 17982, 11, 13, 13, 11, 13, 13, 448.68, 22.50, 57.04, 0.00, 1.01, 36.04, 229.50, 91.96, 93.33, 130.67, 93.33, 0.00, 1.01, 36.04, 448.68, 13.00, 13.00
2016/6/21, 21:18:9, 18042, 10, 12, 13, 10, 12, 13, 455.56, 22.47, 57.10, 0.00, 1.34, 38.57, 233.02, 91.87, 93.22, 130.78, 93.22, 0.00, 1.34, 38.57, 455.56, 12.00, 12.00
2016/6/21, 21:19:9, 18102, 9, 12, 13, 9, 12, 13, 456.83, 22.45, 57.17, 0.00, 1.34, 37.05, 233.67, 91.91, 93.26, 130.78, 93.26, 0.00, 1.34, 37.05, 456.83, 12.00, 12.00
2016/6/21, 21:20:9, 18162, 8, 11, 11, 8, 11, 11, 456.93, 22.45, 57.16, 0.00, -0.28, 39.31, 233.72, 91.83, 93.28, 130.74, 93.28, 0.00, -0.28, 39.31, 456.93, 11.00, 11.00
2016/6/21, 21:21:9, 18222, 9, 12, 12, 9, 12, 12, 458.17, 22.42, 57.27, 0.00, 2.31, 36.05, 234.35, 91.91, 93.20, 130.65, 93.20, 0.00, 2.31, 36.05, 458.17, 12.00, 12.00
2016/6/21, 21:22:9, 18282, 10, 11, 12, 10, 11, 12, 457.33, 22.44, 57.28, 0.00, 1.98, 36.05, 233.93, 91.87, 93.19, 130.72, 93.19, 0.00, 1.98, 36.05, 457.33, 11.00, 11.00
2016/6/21, 21:23:9, 18342, 9, 11, 12, 9, 11, 12, 468.23, 22.44, 57.24, 0.00, 1.98, 38.07, 239.50, 91.87, 93.19, 130.72, 93.19, 0.00, 1.98, 38.07, 468.23, 11.00, 11.00
2016/6/21, 21:24:9, 18402, 10, 13, 16, 10, 13, 16, 452.30, 22.39, 57.37, 0.00, 2.63, 37.57, 231.35, 91.91, 93.19, 130.76, 93.19, 0.00, 2.63, 37.57, 452.30, 13.00, 13.00
2016/6/21, 21:25:9, 18462, 10, 13, 14, 10, 13, 14, 461.03, 22.38, 57.42, 0.00, 3.28, 38.59, 235.81, 92.00, 93.24, 130.87, 93.24, 0.00, 3.28, 38.59, 461.03, 13.00, 13.00
2016/6/21, 21:26:10, 18523, 9, 12, 13, 9, 12, 13, 454.21, 22.36, 57.47, 0.00, 0.50, 39.23, 232.33, 91.95, 93.35, 130.84, 93.35, 0.00, 0.50, 39.23, 454.21, 12.00, 12.00
2016/6/21, 21:27:10, 18583, 9, 11, 11, 9, 11, 11, 464.10, 22.32, 57.59, 0.00, -0.28, 41.08, 237.39, 91.89, 93.33, 130.94, 93.33, 0.00, -0.28, 41.08, 464.10, 11.00, 11.00
2016/6/21, 21:28:10, 18643, 10, 13, 14, 10, 13, 14, 467.98, 22.33, 57.58, 0.00, 0.69, 38.31, 239.37, 91.94, 93.33, 130.67, 93.33, 0.00, 0.69, 38.31, 467.98, 13.00, 13.00
2016/6/21, 21:29:10, 18703, 10, 12, 13, 10, 12, 13, 459.80, 22.29, 57.65, 0.00, 1.34, 37.31, 235.19, 91.87, 93.22, 130.65, 93.22, 0.00, 1.34, 37.31, 459.80, 12.00, 12.00
2016/6/21, 21:30:10, 18763, 9, 12, 13, 9, 12, 13, 461.82, 22.27, 57.71, 0.00, 1.98, 39.08, 236.22, 91.93, 93.24, 130.83, 93.24, 0.00, 1.98, 39.08, 461.82, 12.00, 12.00
2016/6/21, 21:31:10, 18823, 8, 12, 13, 8, 12, 13, 462.69, 22.22, 57.87, 0.00,  0.04, 39.06, 236.67, 91.85, 93.28, 130.78, 93.28, 0.00,  0.04, 39.06, 462.69, 12.00, 12.00
2016/6/21, 21:32:10, 18883, 9, 11, 12, 9, 11, 12, 461.57, 22.17, 58.06, 0.00, 5.21, 38.35, 236.09, 91.98, 93.11, 130.94, 93.11, 0.00, 5.21, 38.35, 461.57, 11.00, 11.00
2016/6/21, 21:33:10, 18943, 10, 12, 13, 10, 12, 13, 467.76, 22.13, 58.19, 0.00, 2.95, 38.08, 239.26, 91.89, 93.15, 130.80, 93.15, 0.00, 2.95, 38.08, 467.76, 12.00, 12.00
2016/6/21, 21:34:10, 19003, 9, 11, 12, 9, 11, 12, 469.64, 22.10, 58.31, 0.00, 5.54, 35.82, 240.22, 92.02, 93.13, 130.81, 93.13, 0.00, 5.54, 35.82, 469.64, 11.00, 11.00
2016/6/21, 21:35:10, 19063, 9, 11, 12, 9, 11, 12, 465.37, 22.06, 58.41, 0.00, 4.24, 39.10, 238.04, 91.98, 93.17, 130.96, 93.17, 0.00, 4.24, 39.10, 465.37, 11.00, 11.00
2016/6/21, 21:36:11, 19123, 10, 13, 13, 10, 13, 13, 455.63, 22.02, 58.54, 0.00, 2.95, 39.59, 233.06, 91.87, 93.13, 130.85, 93.13, 0.00, 2.95, 39.59, 455.63, 13.00, 13.00
2016/6/21, 21:37:11, 19183, 10, 13, 13, 10, 13, 13, 471.20, 21.97, 58.67, 0.00, 2.31, 38.83, 241.02, 91.85, 93.15, 130.78, 93.15, 0.00, 2.31, 38.83, 471.20, 13.00, 13.00
2016/6/21, 21:38:11, 19244, 10, 12, 13, 10, 12, 13, 468.45, 21.93, 58.77, 0.00, 4.24, 37.58, 239.61, 91.98, 93.17, 130.83, 93.17, 0.00, 4.24, 37.58, 468.45, 12.00, 12.00
2016/6/21, 21:39:11, 19304, 9, 12, 13, 9, 12, 13, 463.45, 21.93, 58.81, 0.00, 3.60, 39.09, 237.06, 91.98, 93.20, 130.87, 93.20, 0.00, 3.60, 39.09, 463.45, 12.00, 12.00
2016/6/21, 21:40:11, 19364, 10, 12, 13, 10, 12, 13, 463.27, 21.94, 58.83, 0.00, 5.57, 38.03, 236.96, 91.93, 93.04, 130.82, 93.04, 0.00, 5.57, 38.03, 463.27, 12.00, 12.00
2016/6/21, 21:41:11, 19424, 10, 12, 13, 10, 12, 13, 471.71, 21.88, 58.99, 0.00, 5.54, 36.84, 241.28, 91.94, 93.06, 130.91, 93.06, 0.00, 5.54, 36.84, 471.71, 12.00, 12.00
2016/6/21, 21:42:11, 19484, 10, 12, 13, 10, 12, 13, 472.07, 21.86, 59.09, 0.00, 4.57, 38.34, 241.46, 91.96, 93.13, 130.87, 93.13, 0.00, 4.57, 38.34, 472.07, 12.00, 12.00
2016/6/21, 21:43:11, 19544, 9, 12, 12, 9, 12, 12, 466.78, 21.84, 59.15, 0.00, 4.24, 39.35, 238.76, 92.00, 93.19, 130.91, 93.19, 0.00, 4.24, 39.35, 466.78, 12.00, 12.00
2016/6/21, 21:44:12, 19604, 9, 13, 13, 9, 13, 13, 466.89, 21.84, 59.18, 0.00, 6.18, 38.36, 238.81, 92.02, 93.09, 131.02, 93.09, 0.00, 6.18, 38.36, 466.89, 13.00, 13.00
2016/6/21, 21:45:12, 19664, 10, 13, 14, 10, 13, 14, 469.79, 21.81, 59.24, 0.00, 4.24, 39.10, 240.30, 92.11, 93.30, 130.94, 93.30, 0.00, 4.24, 39.10, 469.79, 13.00, 13.00
2016/6/21, 21:46:12, 19725, 10, 12, 12, 10, 12, 12, 461.97, 21.80, 59.36, 0.00, 4.24, 39.86, 236.30, 92.00, 93.19, 131.02, 93.19, 0.00, 4.24, 39.86, 461.97, 12.00, 12.00
2016/6/21, 21:47:12, 19785, 10, 13, 15, 10, 13, 15, 471.16, 21.80, 59.38, 0.00, 3.60, 40.36, 241.00, 91.98, 93.20, 130.91, 93.20, 0.00, 3.60, 40.36, 471.16, 13.00, 13.00
2016/6/21, 21:48:12, 19845, 10, 12, 13, 10, 12, 13, 476.63, 21.80, 59.41, 0.00, 6.18, 38.86, 243.80, 92.06, 93.13, 130.96, 93.13, 0.00, 6.18, 38.86, 476.63, 12.00, 12.00
2016/6/21, 21:49:12, 19905, 10, 12, 13, 10, 12, 13, 474.24, 21.79, 59.45, 0.00, 6.50, 37.85, 242.57, 92.09, 93.15, 131.02, 93.15, 0.00, 6.50, 37.85, 474.24, 12.00, 12.00
2016/6/21, 21:50:12, 19965, 11, 13, 13, 11, 13, 13, 472.80, 21.79, 59.51, 0.00, 3.35, 40.25, 241.84, 91.98, 93.22, 130.96, 93.22, 0.00, 3.35, 40.25, 472.80, 13.00, 13.00
2016/6/21, 21:51:13, 20026, 11, 13, 13, 11, 13, 13, 474.64, 21.77, 59.58, 0.00, 5.54, 38.86, 242.78, 92.11, 93.22, 131.02, 93.22, 0.00, 5.54, 38.86, 474.64, 13.00, 13.00
2016/6/21, 21:52:13, 20086, 9, 12, 14, 9, 12, 14, 467.69, 21.76, 59.64, 0.00, 7.15, 40.39, 239.22, 92.13, 93.15, 131.00, 93.15, 0.00, 7.15, 40.39, 467.69, 12.00, 12.00
2016/6/21, 21:53:13, 20146, 10, 12, 13, 10, 12, 13, 462.55, 21.77, 59.63, 0.00, 4.89, 38.35, 236.59, 92.07, 93.22, 130.94, 93.22, 0.00, 4.89, 38.35, 462.55, 12.00, 12.00
2016/6/21, 21:54:14, 20207, 11, 13, 14, 11, 13, 14, 467.32, 21.75, 59.71, 0.00, 4.30, 38.27, 239.04, 92.07, 93.25, 130.93, 93.25, 0.00, 4.30, 38.27, 467.32, 13.00, 13.00
2016/6/21, 21:55:14, 20267, 9, 12, 13, 9, 12, 13, 474.53, 21.77, 59.69, 0.00, 4.57, 40.87, 242.72, 92.04, 93.20, 131.07, 93.20, 0.00, 4.57, 40.87, 474.53, 12.00, 12.00
2016/6/21, 21:56:14, 20327, 10, 11, 12, 10, 11, 12, 468.63, 21.77, 59.70, 0.00, 5.86, 37.60, 239.70, 92.09, 93.19, 130.91, 93.19, 0.00, 5.86, 37.60, 468.63, 11.00, 11.00
2016/6/21, 21:57:14, 20387, 10, 13, 13, 10, 13, 13, 465.26, 21.76, 59.78, 0.00, 2.63, 41.11, 237.98, 91.98, 93.26, 130.94, 93.26, 0.00, 2.63, 41.11, 465.26, 13.00, 13.00
2016/6/21, 21:58:14, 20447, 10, 13, 14, 10, 13, 14, 472.65, 21.75, 59.81, 0.00, 3.60, 41.62, 241.76, 92.09, 93.31, 130.96, 93.31, 0.00, 3.60, 41.62, 472.65, 13.00, 13.00
2016/6/21, 21:59:14, 20507, 10, 13, 13, 10, 13, 13, 462.15, 21.74, 59.83, 0.00, 6.50, 35.58, 236.39, 91.98, 93.04, 130.94, 93.04, 0.00, 6.50, 35.58, 462.15, 13.00, 13.00
2016/6/21, 22:0:14, 20567, 9, 12, 12, 9, 12, 12, 470.29, 21.72, 59.87, 0.00, 5.86, 36.84, 240.56, 92.04, 93.13, 131.00, 93.13, 0.00, 5.86, 36.84, 470.29, 12.00, 12.00
2016/6/21, 22:1:14, 20627, 11, 13, 14, 11, 13, 14, 472.54, 21.73, 59.87, 0.00, 3.28, 39.09, 241.70, 92.06, 93.30, 131.02, 93.30, 0.00, 3.28, 39.09, 472.54, 13.00, 13.00
2016/6/21, 22:2:14, 20687, 9, 11, 13, 9, 11, 13, 467.36, 21.68, 59.91, 0.00, 3.60, 39.60, 239.06, 92.04, 93.26, 130.93, 93.26, 0.00, 3.60, 39.60, 467.36, 11.00, 11.00
2016/6/21, 22:3:14, 20747, 10, 13, 13, 10, 13, 13, 465.91, 21.71, 59.82, 0.00, 5.21, 37.59, 238.31, 91.98, 93.11, 130.74, 93.11, 0.00, 5.21, 37.59, 465.91, 13.00, 13.00
2016/6/21, 22:4:14, 20807, 10, 13, 13, 10, 13, 13, 472.65, 21.71, 59.77, 0.00, 6.50, 37.10, 241.76, 92.17, 93.22, 131.00, 93.22, 0.00, 6.50, 37.10, 472.65, 13.00, 13.00
2016/6/21, 22:5:15, 20867, 9, 12, 14, 9, 12, 14, 462.47, 21.69, 59.80, 0.00, 5.21, 38.86, 236.56, 91.93, 93.06, 131.02, 93.06, 0.00, 5.21, 38.86, 462.47, 12.00, 12.00
2016/6/21, 22:6:15, 20927, 11, 14, 15, 11, 14, 15, 464.18, 21.69, 59.77, 0.00, 4.24, 38.34, 237.43, 92.04, 93.22, 130.87, 93.22, 0.00, 4.24, 38.34, 464.18, 14.00, 14.00
2016/6/21, 22:7:15, 20987, 11, 13, 14, 11, 13, 14, 462.44, 21.69, 59.76, 0.00, 2.63, 40.86, 236.54, 92.02, 93.30, 130.96, 93.30, 0.00, 2.63, 40.86, 462.44, 13.00, 13.00
2016/6/21, 22:8:15, 21048, 11, 13, 15, 11, 13, 15, 473.95, 21.73, 59.72, 0.00, 2.95, 38.33, 242.43, 92.06, 93.31, 130.87, 93.31, 0.00, 2.95, 38.33, 473.95, 13.00, 13.00
2016/6/21, 22:9:15, 21108, 11, 13, 14, 11, 13, 14, 470.04, 21.81, 59.60, 0.00, 1.01, 42.86, 240.43, 92.07, 93.44, 131.00, 93.44, 0.00, 1.01, 42.86, 470.04, 13.00, 13.00
2016/6/21, 22:10:15, 21168, 10, 13, 13, 10, 13, 13, 473.52, 21.98, 59.18, 0.00, 2.63, 37.82, 242.20, 92.13, 93.41, 130.87, 93.41, 0.00, 2.63, 37.82, 473.52, 13.00, 13.00
2016/6/21, 22:11:15, 21228, 12, 14, 15, 12, 14, 15, 459.25, 22.08, 58.89, 0.00, 3.92, 37.33, 234.91, 92.15, 93.35, 130.98, 93.35, 0.00, 3.92, 37.33, 459.25, 14.00, 14.00
2016/6/21, 22:12:15, 21288, 11, 14, 15, 11, 14, 15, 467.76, 22.15, 58.79, 0.00, 2.63, 37.82, 239.26, 92.07, 93.35, 130.91, 93.35, 0.00, 2.63, 37.82, 467.76, 14.00, 14.00
2016/6/21, 22:13:15, 21348, 9, 12, 12, 9, 12, 12, 470.22, 22.22, 58.58, 0.00,  0.04, 41.85, 240.52, 92.11, 93.54, 130.96, 93.54, 0.00,  0.04, 41.85, 470.22, 12.00, 12.00
2016/6/21, 22:14:15, 21408, 11, 13, 14, 11, 13, 14, 467.00, 22.28, 58.38, 0.00, 1.66, 38.57, 238.87, 92.04, 93.37, 130.94, 93.37, 0.00, 1.66, 38.57, 467.00, 13.00, 13.00
2016/6/21, 22:15:15, 21468, 10, 12, 13, 10, 12, 13, 468.70, 22.32, 58.22, 0.00, 1.66, 38.83, 239.74, 92.06, 93.39, 130.93, 93.39, 0.00, 1.66, 38.83, 468.70, 12.00, 12.00
2016/6/21, 22:16:15, 21528, 11, 14, 14, 11, 14, 14, 462.47, 22.35, 58.15, 0.00, 1.01, 37.05, 236.56, 92.11, 93.48, 130.83, 93.48, 0.00, 1.01, 37.05, 462.47, 14.00, 14.00
2016/6/21, 22:17:15, 21588, 11, 13, 14, 11, 13, 14, 453.79, 22.39, 58.09, 0.00, 1.66, 38.57, 232.11, 92.09, 93.43, 130.93, 93.43, 0.00, 1.66, 38.57, 453.79, 13.00, 13.00
2016/6/21, 22:18:15, 21648, 10, 12, 14, 10, 12, 14, 462.26, 22.40, 58.04, 0.00, 3.60, 36.31, 236.44, 92.06, 93.28, 130.87, 93.28, 0.00, 3.60, 36.31, 462.26, 12.00, 12.00
2016/6/21, 22:19:15, 21708, 11, 13, 16, 11, 13, 16, 468.70, 22.40, 58.05, 0.00, 1.01, 37.05, 239.74, 91.98, 93.35, 130.78, 93.35, 0.00, 1.01, 37.05, 468.70, 13.00, 13.00
2016/6/21, 22:20:16, 21768, 10, 12, 13, 10, 12, 13, 459.14, 22.42, 58.01, 0.00, -0.92, 39.06, 234.85, 92.06, 93.54, 130.78, 93.54, 0.00, -0.92, 39.06, 459.14, 12.00, 12.00
2016/6/21, 22:21:16, 21828, 12, 15, 16, 12, 15, 16, 469.35, 22.44, 57.97, 0.00, 1.34, 37.31, 240.07, 91.96, 93.31, 130.78, 93.31, 0.00, 1.34, 37.31, 469.35, 15.00, 15.00
2016/6/21, 22:22:16, 21888, 11, 13, 13, 11, 13, 13, 466.78, 22.45, 57.92, 0.00, 0.69, 37.81, 238.76, 92.00, 93.39, 130.74, 93.39, 0.00, 0.69, 37.81, 466.78, 13.00, 13.00
2016/6/21, 22:23:16, 21949, 11, 14, 15, 11, 14, 15, 474.53, 22.46, 57.92, 0.00, 2.63, 36.56, 242.72, 92.06, 93.33, 130.81, 93.33, 0.00, 2.63, 36.56, 474.53, 14.00, 14.00
2016/6/21, 22:24:16, 22009, 11, 14, 15, 11, 14, 15, 460.88, 22.46, 57.97, 0.00, -0.92, 39.06, 235.74, 92.00, 93.48, 130.74, 93.48, 0.00, -0.92, 39.06, 460.88, 14.00, 14.00
2016/6/21, 22:25:16, 22069, 12, 13, 14, 12, 13, 14, 462.15, 22.46, 57.97, 0.00, -0.28, 39.31, 236.39, 91.96, 93.41, 130.81, 93.41, 0.00, -0.28, 39.31, 462.15, 13.00, 13.00
2016/6/21, 22:26:16, 22129, 11, 14, 15, 11, 14, 15, 461.13, 22.49, 57.90, 0.00, -2.54, 39.30, 235.87, 91.94, 93.52, 130.69, 93.52, 0.00, -2.54, 39.30, 461.13, 14.00, 14.00
2016/6/21, 22:27:16, 22189, 12, 14, 14, 12, 14, 14, 469.24, 22.50, 57.88, 0.00, 1.01, 37.56, 240.02, 91.93, 93.30, 130.72, 93.30, 0.00, 1.01, 37.56, 469.24, 14.00, 14.00
2016/6/21, 22:28:17, 22249, 11, 13, 16, 11, 13, 16, 467.79, 22.53, 57.82, 0.00, 0.50, 37.74, 239.27, 91.96, 93.36, 130.75, 93.36, 0.00, 0.50, 37.74, 467.79, 13.00, 13.00
2016/6/21, 22:29:17, 22309, 11, 13, 14, 11, 13, 14, 466.67, 22.52, 57.90, 0.00, 1.01, 38.57, 238.70, 91.85, 93.22, 130.81, 93.22, 0.00, 1.01, 38.57, 466.67, 13.00, 13.00
2016/6/21, 22:30:17, 22370, 11, 13, 15, 11, 13, 15, 472.16, 22.55, 57.83, 0.00, 0.18, 37.49, 241.51, 91.89, 93.31, 130.64, 93.31, 0.00, 0.18, 37.49, 472.16, 13.00, 13.00
2016/6/21, 22:31:18, 22431, 11, 12, 14, 11, 12, 14, 459.87, 22.56, 57.80, 0.00, 1.01, 38.06, 235.22, 92.02, 93.39, 130.78, 93.39, 0.00, 1.01, 38.06, 459.87, 12.00, 12.00
2016/6/21, 22:32:18, 22491, 12, 14, 15, 12, 14, 15, 470.59, 22.54, 57.88, 0.00, 1.45, 38.24, 240.71, 91.93, 93.27, 130.69, 93.27, 0.00, 1.45, 38.24, 470.59, 14.00, 14.00
2016/6/21, 22:33:19, 22552, 10, 13, 13, 10, 13, 13, 471.02, 22.52, 57.94, 0.00, -2.21, 39.30, 240.93, 91.93, 93.48, 130.72, 93.48, 0.00, -2.21, 39.30, 471.02, 13.00, 13.00
2016/6/21, 22:34:20, 22612, 12, 14, 15, 12, 14, 15, 468.53, 22.51, 57.99, 0.00, -0.77, 38.23, 239.65, 91.98, 93.45, 130.65, 93.45, 0.00, -0.77, 38.23, 468.53, 14.00, 14.00
2016/6/21, 22:35:20, 22672, 10, 13, 13, 10, 13, 13, 468.63, 22.49, 58.04, 0.00, 1.98, 35.54, 239.70, 91.94, 93.26, 130.69, 93.26, 0.00, 1.98, 35.54, 468.63, 13.00, 13.00
2016/6/21, 22:36:20, 22733, 11, 13, 14, 11, 13, 14, 457.73, 22.50, 58.00, 0.00, -2.21, 39.30, 234.13, 91.83, 93.39, 130.65, 93.39, 0.00, -2.21, 39.30, 457.73, 13.00, 13.00
2016/6/21, 22:37:20, 22793, 10, 13, 13, 10, 13, 13, 458.46, 22.52, 57.95, 0.00, 1.34, 35.03, 234.50, 92.02, 93.37, 130.57, 93.37, 0.00, 1.34, 35.03, 458.46, 13.00, 13.00
2016/6/21, 22:38:20, 22853, 11, 13, 14, 11, 13, 14, 457.95, 22.49, 58.02, 0.00, 0.37, 36.79, 234.24, 91.94, 93.35, 130.61, 93.35, 0.00, 0.37, 36.79, 457.95, 13.00, 13.00
2016/6/21, 22:39:20, 22913, 12, 14, 14, 12, 14, 14, 459.87, 22.50, 58.03, 0.00, -0.92, 39.56, 235.22, 91.85, 93.33, 130.74, 93.33, 0.00, -0.92, 39.56, 459.87, 14.00, 14.00
2016/6/21, 22:40:20, 22973, 11, 13, 14, 11, 13, 14, 471.49, 22.50, 58.04, 0.00, 1.98, 36.55, 241.17, 91.89, 93.20, 130.70, 93.20, 0.00, 1.98, 36.55, 471.49, 13.00, 13.00
2016/6/21, 22:41:20, 23033, 10, 12, 13, 10, 12, 13, 461.42, 22.50, 58.10, 0.00, 4.57, 34.81, 236.02, 91.98, 93.15, 130.74, 93.15, 0.00, 4.57, 34.81, 461.42, 12.00, 12.00
2016/6/21, 22:42:20, 23093, 11, 12, 13, 11, 12, 13, 456.72, 22.47, 58.16, 0.00, -0.60, 37.80, 233.61, 91.83, 93.30, 130.74, 93.30, 0.00, -0.60, 37.80, 456.72, 12.00, 12.00
2016/6/21, 22:43:21, 23153, 12, 13, 14, 12, 13, 14, 466.90, 22.47, 58.15, 0.00, 1.77, 38.74, 238.82, 91.95, 93.27, 130.87, 93.27, 0.00, 1.77, 38.74, 466.90, 13.00, 13.00
2016/6/21, 22:44:21, 23214, 11, 14, 14, 11, 14, 14, 457.88, 22.43, 58.25, 0.00, 1.34, 38.32, 234.20, 91.94, 93.30, 130.76, 93.30, 0.00, 1.34, 38.32, 457.88, 14.00, 14.00
