...New Logging Session...2000/1/1, 0:1:6, 
yyyy/mm/dd, hh:mm:ss, timeElapsed, TPM1, TPM2.5, TPM10, PM1, PM2.5, PM10, CO2, TempC, Humidity, NO, NO2, O3, CO2raw, workNO2, auxNO2, workO3, auxO3, labNO, labNO2, labO3, labCO2, labTPM25, labPM25
2000/1/1, 4:52:30, 16578, 0, 0, 0, 0, 0, 0, 1120.23, 21.41, 55.10, 0.00, 35.43, 2036.18, 155637.70, 59394.21, 58822.62, 80072.77, 58822.62, 0.00, 35.43, 2036.18, 1120.23, 0.00, 0.00
2000/1/1, 4:53:30, 16638, 0, 0, 0, 0, 0, 0, 1105.86, 21.41, 55.05, 0.00, 10.13, 2337.48, 153321.17, 58509.95, 57947.18, 78876.66, 57947.18, 0.00, 10.13, 2337.48, 1105.86, 0.00, 0.00
2000/1/1, 4:54:30, 16698, 0, 0, 0, 0, 0, 0, 1108.02, 21.42, 55.02, 0.00, 143.69, 1926.25, 156780.78, 59835.39, 59247.83, 80654.70, 59247.83, 0.00, 143.69, 1926.25, 1108.02, 0.00, 0.00
2000/1/1, 4:55:31, 16759, 0, 0, 0, 0, 0, 0, 1093.70, 21.45, 54.92, 0.00, -76.63, 2441.46, 154436.86, 58934.80, 58364.43, 79454.54, 58364.43, 0.00, -76.63, 2441.46, 1093.70, 0.00, 0.00
2000/1/1, 4:56:31, 16819, 0, 0, 0, 0, 0, 0, 1091.20, 21.44, 54.82, 0.00, -35.94, 2338.13, 157908.91, 60260.68, 59682.07, 81241.85, 59682.07, 0.00, -35.94, 2338.13, 1091.20, 0.00, 0.00
2000/1/1, 4:57:31, 16879, 0, 0, 0, 0, 0, 0, 1095.72, 21.45, 54.77, 0.00, 40.18, 2127.68, 155545.12, 59368.13, 58795.68, 80028.16, 58795.68, 0.00, 40.18, 2127.68, 1095.72, 0.00, 0.00
2000/1/1, 4:58:31, 16939, 0, 0, 0, 0, 0, 0, 1101.42, 21.44, 54.75, 0.00, -148.67, 2509.72, 159043.33, 60696.30, 60126.07, 81837.76, 60126.07, 0.00, -148.67, 2509.72, 1101.42, 0.00, 0.00
2000/1/1, 4:59:32, 17000, 0, 0, 0, 0, 0, 0, 1095.00, 21.44, 54.72, 0.00, -12.55, 2300.39, 156658.17, 59783.43, 59224.11, 80611.76, 59224.11, 0.00, -12.55, 2300.39, 1095.00, 0.00, 0.00
2000/1/1, 5:0:32, 17060, 0, 0, 0, 0, 0, 0, 1097.14, 21.45, 54.66, 0.00, -65.14, 2266.15, 160175.17, 61121.96, 60557.34, 82415.60, 60557.34, 0.00, -65.14, 2266.15, 1097.14, 0.00, 0.00
2000/1/1, 5:1:32, 17120, 0, 0, 0, 0, 0, 0, 1099.98, 21.43, 54.70, 0.00, 39.08, 2139.81, 160737.81, 61341.79, 60772.72, 82708.00, 60772.72, 0.00, 39.08, 2139.81, 1099.98, 0.00, 0.00
2000/1/1, 5:2:32, 17181, 0, 0, 0, 0, 0, 0, 1093.26, 21.44, 54.67, 0.00, -97.52, 2516.54, 158320.39, 60412.04, 59861.76, 81466.81, 59861.76, 0.00, -97.52, 2516.54, 1093.26, 0.00, 0.00
2000/1/1, 5:3:32, 17241, 0, 0, 0, 0, 0, 0, 1089.18, 21.43, 54.62, 0.00, -111.16, 2113.21, 161864.67, 61763.75, 61212.62, 83284.95, 61212.62, 0.00, -111.16, 2113.21, 1089.18, 0.00, 0.00
2000/1/1, 5:4:33, 17301, 0, 0, 0, 0, 0, 0, 1089.93, 21.43, 54.62, 0.00, -49.17, 2011.96, 159424.69, 60828.93, 60291.76, 82023.96, 60291.76, 0.00, -49.17, 2011.96, 1089.93, 0.00, 0.00
2000/1/1, 5:5:33, 17361, 0, 0, 0, 0, 0, 0, 1090.80, 21.41, 54.65, 0.00, 119.36, 1896.53, 162990.64, 62198.21, 61638.98, 83854.95, 61638.98, 0.00, 119.36, 1896.53, 1090.80, 0.00, 0.00
2000/1/1, 5:6:33, 17421, 0, 0, 0, 0, 0, 0, 1097.70, 21.39, 54.72, 0.00, 4.41, 1796.60, 163552.11, 62410.93, 61850.47, 84139.81, 61850.47, 0.00, 4.41, 1796.60, 1097.70, 0.00, 0.00
2000/1/1, 5:7:34, 17482, 0, 0, 0, 0, 0, 0, 1095.91, 21.41, 54.67, 0.00, -117.22, 2379.73, 161083.92, 61470.11, 60930.13, 82874.22, 60930.13, 0.00, -117.22, 2379.73, 1095.91, 0.00, 0.00
2000/1/1, 5:8:34, 17542, 0, 0, 0, 0, 0, 0, 1086.11, 21.40, 54.67, 0.00, 51.85, 1981.56, 164678.80, 62850.04, 62294.23, 84723.36, 62294.23, 0.00, 51.85, 1981.56, 1086.11, 0.00, 0.00
2000/1/1, 5:9:34, 17602, 0, 0, 0, 0, 0, 0, 1106.69, 21.41, 54.68, 0.00, 155.20, 2058.98, 162195.27, 61903.54, 61342.76, 83451.87, 61342.76, 0.00, 155.20, 2058.98, 1106.69, 0.00, 0.00
2000/1/1, 5:10:34, 17662, 0, 0, 0, 0, 0, 0, 1098.54, 21.39, 54.68, 0.00, 11.10, 2083.08, 165817.45, 63277.89, 62704.68, 85316.32, 62704.68, 0.00, 11.10, 2083.08, 1098.54, 0.00, 0.00
2000/1/1, 5:11:35, 17723, 0, 0, 0, 0, 0, 0, 1105.86, 21.39, 54.70, 0.00, -0.41, 2168.96, 163312.41, 62316.89, 61753.52, 84023.30, 61753.52, 0.00, -0.41, 2168.96, 1105.86, 0.00, 0.00
2000/1/1, 5:12:35, 17783, 0, 0, 0, 0, 0, 0, 1075.42, 21.40, 54.63, 0.00, -119.67, 2196.78, 166943.84, 63693.77, 63130.09, 85895.62, 63130.09, 0.00, -119.67, 2196.78, 1075.42, 0.00, 0.00
2000/1/1, 5:13:35, 17843, 0, 0, 0, 0, 0, 0, 1099.25, 21.40, 54.65, 0.00, -5.73, 2402.34, 167506.11, 63903.89, 63339.93, 86183.45, 63339.93, 0.00, -5.73, 2402.34, 1099.25, 0.00, 0.00
2000/1/1, 5:14:35, 17903, 0, 0, 0, 0, 0, 0, 1104.26, 21.39, 54.65, 0.00, -13.64, 2112.69, 168070.94, 64116.87, 63553.36, 86474.45, 63553.36, 0.00, -13.64, 2112.69, 1104.26, 0.00, 0.00
2000/1/1, 5:15:35, 17963, 0, 0, 0, 0, 0, 0, 1108.29, 21.40, 54.61, 0.00, 103.06, 2091.40, 165525.41, 63150.95, 62587.46, 85162.59, 62587.46, 0.00, 103.06, 2091.40, 1108.29, 0.00, 0.00
2000/1/1, 5:16:35, 18023, 0, 0, 0, 0, 0, 0, 1079.14, 21.41, 54.56, 0.00, 113.89, 1915.15, 169200.52, 64559.05, 63973.53, 87057.44, 63973.53, 0.00, 113.89, 1915.15, 1079.14, 0.00, 0.00
2000/1/1, 5:17:36, 18084, 0, 0, 0, 0, 0, 0, 1098.80, 21.40, 54.56, 0.00, -37.23, 2302.25, 166629.20, 63575.83, 63003.80, 85736.85, 63003.80, 0.00, -37.23, 2302.25, 1098.80, 0.00, 0.00
2000/1/1, 5:18:36, 18144, 0, 0, 0, 0, 0, 0, 1090.06, 21.39, 54.58, 0.00, 23.87, 1976.88, 170330.72, 64989.02, 64403.15, 87639.19, 64403.15, 0.00, 23.87, 1976.88, 1090.06, 0.00, 0.00
2000/1/1, 5:19:36, 18204, 0, 0, 0, 0, 0, 0, 1102.23, 21.38, 54.56, 0.00, 36.44, 2025.49, 170894.52, 65202.17, 64612.09, 87922.45, 64612.09, 0.00, 36.44, 2025.49, 1102.23, 0.00, 0.00
2000/1/1, 5:20:36, 18265, 0, 0, 0, 0, 0, 0, 1107.31, 21.38, 54.57, 0.00, 7.55, 2237.95, 168296.19, 64211.17, 63630.50, 86573.89, 63630.50, 0.00, 7.55, 2237.95, 1107.31, 0.00, 0.00
2000/1/1, 5:21:37, 18325, 0, 0, 0, 0, 0, 0, 1104.02, 21.37, 54.57, 0.00, 56.10, 2214.57, 168860.89, 64431.43, 63844.72, 86869.24, 63844.72, 0.00, 56.10, 2214.57, 1104.02, 0.00, 0.00
2000/1/1, 5:22:37, 18385, 0, 0, 0, 0, 0, 0, 1094.23, 21.38, 54.51, 0.00, 126.46, 1919.20, 172606.64, 65865.60, 65255.25, 88790.85, 65255.25, 0.00, 126.46, 1919.20, 1094.23, 0.00, 0.00
2000/1/1, 5:23:37, 18445, 0, 0, 0, 0, 0, 0, 1099.54, 21.37, 54.54, 0.00, 70.10, 1882.14, 173169.06, 66088.68, 65470.98, 89077.04, 65470.98, 0.00, 70.10, 1882.14, 1099.54, 0.00, 0.00
2000/1/1, 5:24:38, 18506, 0, 0, 0, 0, 0, 0, 1106.73, 21.36, 54.57, 0.00, -9.37, 2038.92, 170528.31, 65071.30, 64465.09, 87720.55, 64465.09, 0.00, -9.37, 2038.92, 1106.73, 0.00, 0.00
2000/1/1, 5:25:38, 18566, 0, 0, 0, 0, 0, 0, 1096.48, 21.38, 54.53, 0.00, 8.26, 2030.29, 174306.67, 66512.72, 65893.49, 89664.02, 65893.49, 0.00, 8.26, 2030.29, 1096.48, 0.00, 0.00
2000/1/1, 5:26:38, 18626, 0, 0, 0, 0, 0, 0, 1095.07, 21.39, 54.49, 0.00, -11.36, 2225.43, 171638.91, 65492.15, 64884.63, 88287.41, 64884.63, 0.00, -11.36, 2225.43, 1095.07, 0.00, 0.00
2000/1/1, 5:27:38, 18686, 0, 0, 0, 0, 0, 0, 1090.84, 21.36, 54.56, 0.00, 29.95, 2332.99, 175435.34, 66949.13, 66326.55, 90245.53, 66326.55, 0.00, 29.95, 2332.99, 1090.84, 0.00, 0.00
2000/1/1, 5:28:38, 18746, 0, 0, 0, 0, 0, 0, 1108.95, 21.37, 54.57, 0.00, 102.54, 2002.56, 176002.56, 67175.79, 66542.85, 90535.72, 66542.85, 0.00, 102.54, 2002.56, 1108.95, 0.00, 0.00
2000/1/1, 5:29:39, 18807, 0, 0, 0, 0, 0, 0, 1106.15, 21.36, 54.60, 0.00, 16.50, 2141.13, 173309.06, 66140.66, 65517.09, 89142.34, 65517.09, 0.00, 16.50, 2141.13, 1106.15, 0.00, 0.00
2000/1/1, 5:30:39, 18867, 0, 0, 0, 0, 0, 0, 1104.23, 21.37, 54.58, 0.00, 175.12, 1827.05, 177143.84, 67606.00, 66953.55, 91108.13, 66953.55, 0.00, 175.12, 1827.05, 1104.23, 0.00, 0.00
2000/1/1, 5:31:39, 18927, 0, 0, 1, 0, 0, 1, 1101.48, 21.39, 54.56, 0.00, -137.92, 2251.77, 174426.81, 66556.96, 65928.61, 89705.52, 65928.61, 0.00, -137.92, 2251.77, 1101.48, 0.00, 0.00
2000/1/1, 5:32:39, 18987, 0, 0, 0, 0, 0, 0, 1094.86, 21.37, 54.62, 0.00, -1.27, 2349.01, 178277.91, 68029.32, 67388.41, 91684.17, 67388.41, 0.00, -1.27, 2349.01, 1094.86, 0.00, 0.00
2000/1/1, 5:33:39, 19048, 0, 0, 0, 0, 0, 0, 1088.77, 21.36, 54.70, 0.00, -79.73, 2363.01, 178834.81, 68240.28, 67605.98, 91981.41, 67605.98, 0.00, -79.73, 2363.01, 1088.77, 0.00, 0.00
2000/1/1, 5:34:40, 19108, 0, 1, 1, 0, 1, 1, 1089.79, 21.35, 54.77, 0.00, 36.00, 2103.30, 176080.48, 67190.95, 66564.22, 90573.85, 66564.22, 0.00, 36.00, 2103.30, 1089.79, 1.00, 1.00
2000/1/1, 5:35:40, 19168, 0, 0, 0, 0, 0, 0, 1108.06, 21.36, 54.74, 0.00, 33.60, 2119.71, 179969.53, 68673.89, 68031.40, 92571.47, 68031.40, 0.00, 33.60, 2119.71, 1108.06, 0.00, 0.00
2000/1/1, 5:36:41, 19229, 0, 0, 0, 0, 0, 0, 1101.84, 21.36, 54.75, 0.00, -10.36, 1883.86, 177200.36, 67609.05, 66978.61, 91134.91, 66978.61, 0.00, -10.36, 1883.86, 1101.84, 0.00, 0.00
2000/1/1, 5:37:41, 19289, 0, 0, 0, 0, 0, 0, 1081.58, 21.37, 54.75, 0.00, 55.09, 1773.88, 181096.98, 69107.11, 68458.83, 93136.08, 68458.83, 0.00, 55.09, 1773.88, 1081.58, 0.00, 0.00
2000/1/1, 5:38:41, 19349, 0, 0, 1, 0, 0, 1, 1097.53, 21.37, 54.78, 0.00, 54.11, 1900.38, 178304.72, 68040.55, 67398.43, 91695.37, 67398.43, 0.00, 54.11, 1900.38, 1097.53, 0.00, 0.00
2000/1/1, 5:39:41, 19409, 0, 0, 0, 0, 0, 0, 1074.60, 21.39, 54.76, 0.00, -133.26, 2217.16, 182218.62, 69531.11, 68888.45, 93713.11, 68888.45, 0.00, -133.26, 2217.16, 1074.60, 0.00, 0.00
2000/1/1, 5:40:41, 19469, 0, 0, 0, 0, 0, 0, 1095.26, 21.38, 54.77, 0.00, 64.62, 2057.77, 182778.84, 69750.45, 69100.96, 94004.53, 69100.96, 0.00, 64.62, 2057.77, 1095.26, 0.00, 0.00
2000/1/1, 5:41:42, 19530, 0, 0, 0, 0, 0, 0, 1089.75, 21.38, 54.80, 0.00, 29.43, 1993.79, 179951.47, 68675.09, 68034.07, 92551.59, 68034.07, 0.00, 29.43, 1993.79, 1089.75, 0.00, 0.00
2000/1/1, 5:42:42, 19590, 0, 0, 0, 0, 0, 0, 1088.07, 21.36, 54.83, 0.00, 79.42, 1954.77, 183903.33, 70195.51, 69534.19, 94580.62, 69534.19, 0.00, 79.42, 1954.77, 1088.07, 0.00, 0.00
2000/1/1, 5:43:42, 19650, 0, 0, 0, 0, 0, 0, 1086.09, 21.36, 54.83, 0.00, 28.24, 2064.25, 181053.23, 69108.59, 68456.07, 93120.74, 68456.07, 0.00, 28.24, 2064.25, 1086.09, 0.00, 0.00
2000/1/1, 5:44:42, 19710, 0, 0, 0, 0, 0, 0, 1101.86, 21.37, 54.80, 0.00, -13.84, 2160.47, 185032.94, 70627.17, 69962.81, 95170.49, 69962.81, 0.00, -13.84, 2160.47, 1101.86, 0.00, 0.00
2000/1/1, 5:45:42, 19770, 0, 0, 0, 0, 0, 0, 1099.54, 21.36, 54.82, 0.00, 93.41, 1955.86, 185595.36, 70847.55, 70173.68, 95468.92, 70173.68, 0.00, 93.41, 1955.86, 1099.54, 0.00, 0.00
2000/1/1, 5:46:43, 19831, 0, 0, 0, 0, 0, 0, 1087.22, 21.35, 54.86, 0.00, -8.77, 2162.28, 182714.52, 69744.91, 69083.52, 93995.61, 69083.52, 0.00, -8.77, 2162.28, 1087.22, 0.00, 0.00
2000/1/1, 5:47:43, 19892, 0, 0, 1, 0, 0, 1, 1099.74, 21.32, 54.97, 0.00, -36.83, 2134.07, 183277.03, 69954.80, 69296.02, 94277.43, 69296.02, 0.00, -36.83, 2134.07, 1099.74, 0.00, 0.00
2000/1/1, 5:48:43, 19952, 0, 0, 0, 0, 0, 0, 1092.38, 21.35, 54.91, 0.00, -25.19, 2005.50, 187293.84, 71493.17, 70823.49, 96333.60, 70823.49, 0.00, -25.19, 2005.50, 1092.38, 0.00, 0.00
2000/1/1, 5:49:44, 20012, 0, 0, 1, 0, 0, 1, 1097.57, 21.34, 54.89, 0.00, -15.94, 1931.87, 184386.86, 70382.11, 69725.50, 94828.16, 69725.50, 0.00, -15.94, 1931.87, 1097.57, 0.00, 0.00
2000/1/1, 5:50:44, 20072, 0, 0, 0, 0, 0, 0, 1105.07, 21.34, 54.87, 0.00, -39.18, 2312.59, 188431.09, 71917.24, 71251.08, 96918.56, 71251.08, 0.00, -39.18, 2312.59, 1105.07, 0.00, 0.00
2000/1/1, 5:51:44, 20132, 0, 0, 0, 0, 0, 0, 1105.33, 21.34, 54.84, 0.00, 62.60, 1997.09, 188996.47, 72134.45, 71461.64, 97209.62, 71461.64, 0.00, 62.60, 1997.09, 1105.33, 0.00, 0.00
2000/1/1, 5:52:45, 20193, 0, 0, 0, 0, 0, 0, 1093.41, 21.34, 54.80, 0.00, -24.89, 2195.45, 186055.81, 71018.09, 70359.24, 95694.78, 70359.24, 0.00, -24.89, 2195.45, 1093.41, 0.00, 0.00
2000/1/1, 5:53:45, 20253, 0, 0, 1, 0, 0, 1, 1104.67, 21.36, 54.71, 0.00, 109.02, 1942.85, 190131.34, 72571.79, 71889.55, 97781.81, 71889.55, 0.00, 109.02, 1942.85, 1104.67, 0.00, 0.00
2000/1/1, 5:54:45, 20313, 0, 0, 1, 0, 0, 1, 1092.61, 21.35, 54.70, 0.00, -20.11, 2372.63, 187169.27, 71441.20, 70772.65, 96263.45, 70772.65, 0.00, -20.11, 2372.63, 1092.61, 0.00, 0.00
2000/1/1, 5:55:45, 20373, 0, 1, 1, 0, 1, 1, 1103.08, 21.36, 54.66, 0.00, 27.32, 2195.35, 191264.98, 72998.21, 72313.68, 98375.76, 72313.68, 0.00, 27.32, 2195.35, 1103.08, 1.00, 1.00
2000/1/1, 5:56:46, 20434, 0, 0, 0, 0, 0, 0, 1085.30, 21.33, 54.68, 0.00, -19.52, 2334.13, 188278.17, 71860.61, 71189.76, 96840.41, 71189.76, 0.00, -19.52, 2334.13, 1085.30, 0.00, 0.00
2000/1/1, 5:57:46, 20494, 0, 0, 0, 0, 0, 0, 1096.63, 21.34, 54.65, 0.00, -75.48, 2471.14, 192391.52, 73423.47, 72746.17, 98962.04, 72746.17, 0.00, -75.48, 2471.14, 1096.63, 0.00, 0.00
2000/1/1, 5:58:46, 20554, 0, 1, 1, 0, 1, 1, 1106.44, 21.32, 54.66, 0.00, -148.86, 2440.68, 189394.64, 72275.66, 71623.95, 97424.95, 71623.95, 0.00, -148.86, 2440.68, 1106.44, 1.00, 1.00
2000/1/1, 5:59:46, 20614, 0, 0, 0, 0, 0, 0, 1086.41, 21.31, 54.70, 0.00, 71.52, 2029.10, 193523.83, 73850.70, 73179.21, 99550.59, 73179.21, 0.00, 71.52, 2029.10, 1086.41, 0.00, 0.00
2000/1/1, 6:0:46, 20674, 0, 0, 0, 0, 0, 0, 1083.94, 21.32, 54.65, 0.00, -0.66, 2209.83, 194078.27, 74062.32, 73390.08, 99830.98, 73390.08, 0.00, -0.66, 2209.83, 1083.94, 0.00, 0.00
2000/1/1, 6:1:47, 20735, 0, 1, 1, 0, 1, 1, 1097.17, 21.33, 54.59, 0.00, 47.54, 2113.78, 191045.42, 72905.09, 72240.05, 98278.69, 72240.05, 0.00, 47.54, 2113.78, 1097.17, 1.00, 1.00
2000/1/1, 6:2:47, 20795, 0, 0, 0, 0, 0, 0, 1098.21, 21.34, 54.54, 0.00, -8.77, 2244.90, 195211.80, 74492.08, 73814.49, 100425.73, 73814.49, 0.00, -8.77, 2244.90, 1098.21, 0.00, 0.00
2000/1/1, 6:3:47, 20856, 0, 1, 2, 0, 1, 2, 1090.91, 21.35, 54.50, 0.00, 72.42, 1980.41, 192154.77, 73327.00, 72654.41, 98857.70, 72654.41, 0.00, 72.42, 1980.41, 1090.91, 1.00, 1.00
2000/1/1, 6:4:47, 20916, 0, 0, 0, 0, 0, 0, 1100.06, 21.34, 54.51, 0.00, 34.01, 2244.03, 196343.00, 74925.55, 74236.28, 101012.70, 74236.28, 0.00, 34.01, 2244.03, 1100.06, 0.00, 0.00
2000/1/1, 6:5:48, 20976, 0, 1, 1, 0, 1, 1, 1089.18, 21.34, 54.53, 0.00, 90.37, 1933.35, 196900.11, 75138.13, 74439.64, 101292.83, 74439.64, 0.00, 90.37, 1933.35, 1089.18, 1.00, 1.00
2000/1/1, 6:6:48, 21036, 0, 1, 1, 0, 1, 1, 1108.87, 21.34, 54.53, 0.00, 141.07, 1875.39, 193821.00, 73963.55, 73264.05, 99703.85, 73264.05, 0.00, 141.07, 1875.39, 1108.87, 1.00, 1.00
2000/1/1, 6:7:48, 21096, 0, 1, 1, 0, 1, 1, 1105.59, 21.32, 54.57, 0.00, 27.32, 2276.97, 198043.52, 75577.55, 74861.49, 101877.62, 74861.49, 0.00, 27.32, 2276.97, 1105.59, 1.00, 1.00
2000/1/1, 6:8:49, 21157, 0, 0, 0, 0, 0, 0, 1101.26, 21.34, 54.56, 0.00, -51.75, 2263.13, 194939.33, 74383.50, 73684.70, 100277.93, 73684.70, 0.00, -51.75, 2263.13, 1101.26, 0.00, 0.00
2000/1/1, 6:9:49, 21217, 0, 1, 1, 0, 1, 1, 1093.23, 21.33, 54.58, 0.00, 20.22, 2449.20, 199176.62, 76004.70, 75290.02, 102456.83, 75290.02, 0.00, 20.22, 2449.20, 1093.23, 1.00, 1.00
2000/1/1, 6:10:49, 21277, 0, 0, 0, 0, 0, 0, 1098.11, 21.34, 54.58, 0.00, 9.93, 2153.84, 196049.86, 74804.20, 74101.02, 100844.66, 74101.02, 0.00, 9.93, 2153.84, 1098.11, 0.00, 0.00
2000/1/1, 6:11:49, 21337, 0, 0, 0, 0, 0, 0, 1094.49, 21.34, 54.60, 0.00, -46.48, 2271.07, 200308.73, 76431.89, 75718.95, 103034.51, 75718.95, 0.00, -46.48, 2271.07, 1094.49, 0.00, 0.00
2000/1/1, 6:12:50, 21398, 0, 1, 1, 0, 1, 1, 1095.58, 21.33, 54.60, 0.00, -17.33, 2236.02, 197159.70, 75235.81, 74536.87, 101421.26, 74536.87, 0.00, -17.33, 2236.02, 1095.58, 1.00, 1.00
2000/1/1, 6:13:50, 21458, 0, 0, 0, 0, 0, 0, 1090.32, 21.33, 54.59, 0.00, -33.30, 2051.82, 201437.39, 76866.32, 76156.47, 103627.73, 76156.47, 0.00, -33.30, 2051.82, 1090.32, 0.00, 0.00
2000/1/1, 6:14:50, 21518, 0, 0, 0, 0, 0, 0, 1098.77, 21.32, 54.63, 0.00, -14.34, 2315.74, 198269.09, 75659.34, 74963.15, 102000.13, 74963.15, 0.00, -14.34, 2315.74, 1098.77, 0.00, 0.00
2000/1/1, 6:15:50, 21578, 0, 0, 0, 0, 0, 0, 1106.33, 21.33, 54.62, 0.00, -75.27, 2291.76, 202575.91, 77286.72, 76583.59, 104212.95, 76583.59, 0.00, -75.27, 2291.76, 1106.33, 0.00, 0.00
2000/1/1, 6:16:51, 21639, 1, 2, 2, 1, 2, 2, 1096.63, 21.32, 54.61, 0.00, 5.56, 2142.02, 199385.42, 76072.59, 75381.15, 102575.74, 75381.15, 0.00, 5.56, 2142.02, 1096.63, 2.00, 2.00
2000/1/1, 6:17:51, 21699, 1, 1, 2, 1, 1, 2, 1094.19, 21.34, 54.58, 0.00, -21.75, 2354.32, 203707.09, 77718.60, 77015.32, 104797.49, 77015.32, 0.00, -21.75, 2354.32, 1094.19, 1.00, 1.00
2000/1/1, 6:18:51, 21759, 0, 0, 1, 0, 0, 1, 1097.73, 21.32, 54.63, 0.00, -37.97, 2087.55, 204268.58, 77925.77, 77225.21, 105091.73, 77225.21, 0.00, -37.97, 2087.55, 1097.73, 0.00, 0.00
2000/1/1, 6:19:52, 21820, 0, 1, 1, 0, 1, 1, 1104.20, 21.33, 54.62, 0.00, 42.57, 1975.73, 201050.62, 76701.35, 76008.98, 103428.95, 76008.98, 0.00, 42.57, 1975.73, 1104.20, 1.00, 1.00
2000/1/1, 6:20:52, 21880, 0, 1, 1, 0, 1, 1, 1093.01, 21.34, 54.64, 0.00, -31.68, 2038.56, 205403.11, 78368.09, 77664.79, 105667.40, 77664.79, 0.00, -31.68, 2038.56, 1093.01, 1.00, 1.00
2000/1/1, 6:21:52, 21940, 0, 1, 1, 0, 1, 1, 1103.18, 21.36, 54.59, 0.00, -22.70, 2354.44, 202163.62, 77130.95, 76441.96, 104001.31, 76441.96, 0.00, -22.70, 2354.44, 1103.18, 1.00, 1.00
2000/1/1, 6:22:52, 22000, 0, 1, 1, 0, 1, 1, 1106.51, 21.38, 54.56, 0.00, 10.29, 2341.67, 206544.02, 78804.44, 78100.68, 106254.34, 78100.68, 0.00, 10.29, 2341.67, 1106.51, 1.00, 1.00
2000/1/1, 6:23:53, 22061, 0, 1, 1, 0, 1, 1, 1098.77, 21.38, 54.58, 0.00, 53.71, 2075.91, 203281.14, 77556.52, 76859.98, 104574.63, 76859.98, 0.00, 53.71, 2075.91, 1098.77, 1.00, 1.00
2000/1/1, 6:24:53, 22121, 0, 0, 0, 0, 0, 0, 1093.90, 21.37, 54.61, 0.00, -11.20, 2172.34, 207676.17, 79233.79, 78524.34, 106837.66, 78524.34, 0.00, -11.20, 2172.34, 1093.90, 0.00, 0.00
2000/1/1, 6:25:53, 22181, 1, 1, 1, 1, 1, 1, 1097.40, 21.36, 54.62, 0.00, 144.51, 1707.64, 208237.48, 79458.83, 78735.11, 107122.83, 78735.11, 0.00, 144.51, 1707.64, 1097.40, 1.00, 1.00
2000/1/1, 6:26:53, 22241, 1, 1, 2, 1, 1, 2, 1090.00, 21.36, 54.62, 0.00, 2.57, 2099.08, 204938.78, 78200.16, 77488.80, 105418.15, 77488.80, 0.00, 2.57, 2099.08, 1090.00, 1.00, 1.00
2000/1/1, 6:27:53, 22301, 1, 1, 1, 1, 1, 1, 1103.12, 21.40, 54.58, 0.00, 53.67, 1940.92, 209369.80, 79889.13, 79158.53, 107689.77, 79158.53, 0.00, 53.67, 1940.92, 1103.12, 1.00, 1.00
2000/1/1, 6:28:53, 22361, 1, 1, 1, 1, 1, 1, 1092.24, 21.42, 54.46, 0.00, -4.11, 2024.68, 209928.47, 80096.64, 79365.60, 107974.45, 79365.60, 0.00, -4.11, 2024.68, 1092.24, 1.00, 1.00
2000/1/1, 6:29:54, 22422, 0, 1, 1, 0, 1, 1, 1090.11, 21.42, 54.43, 0.00, 173.90, 1780.36, 206598.50, 78837.43, 78102.93, 106265.85, 78102.93, 0.00, 173.90, 1780.36, 1090.11, 1.00, 1.00
2000/1/1, 6:30:54, 22482, 0, 1, 1, 0, 1, 1, 1099.21, 21.42, 54.45, 0.00, 31.17, 2252.46, 211058.83, 80540.17, 79788.09, 108562.56, 79788.09, 0.00, 31.17, 2252.46, 1099.21, 1.00, 1.00
2000/1/1, 6:31:54, 22542, 0, 1, 1, 0, 1, 1, 1117.28, 21.44, 54.39, 0.00, -23.78, 2119.15, 211630.33, 80757.66, 80006.98, 108862.23, 80006.98, 0.00, -23.78, 2119.15, 1117.28, 1.00, 1.00
2000/1/1, 6:32:54, 22602, 1, 1, 1, 1, 1, 1, 1097.46, 21.45, 54.34, 0.00, -138.71, 2512.11, 208272.59, 79472.57, 78747.89, 107137.00, 78747.89, 0.00, -138.71, 2512.11, 1097.46, 1.00, 1.00
2000/1/1, 6:33:54, 22663, 1, 1, 2, 1, 1, 2, 1100.39, 21.45, 54.30, 0.00, 107.81, 1925.94, 212765.11, 81194.17, 80444.96, 109447.34, 80444.96, 0.00, 107.81, 1925.94, 1100.39, 1.00, 1.00
2000/1/1, 6:34:55, 22723, 0, 1, 1, 0, 1, 1, 1084.90, 21.45, 54.29, 0.00, -46.98, 2018.08, 209379.94, 79903.30, 79171.52, 107707.19, 79171.52, 0.00, -46.98, 2018.08, 1084.90, 1.00, 1.00
2000/1/1, 6:35:56, 22784, 0, 1, 1, 0, 1, 1, 1094.46, 21.43, 54.33, 0.00, -51.36, 2293.19, 209939.77, 80115.02, 79387.20, 107994.69, 79387.20, 0.00, -51.36, 2293.19, 1094.46, 1.00, 1.00
2000/1/1, 6:36:56, 22844, 0, 1, 1, 0, 1, 1, 1091.17, 21.42, 54.37, 0.00, -83.38, 2090.70, 214459.02, 81842.55, 81107.95, 110317.77, 81107.95, 0.00, -83.38, 2090.70, 1091.17, 1.00, 1.00
2000/1/1, 6:37:56, 22904, 0, 1, 1, 0, 1, 1, 1122.08, 21.44, 54.27, 0.00, 63.41, 2114.98, 215032.97, 82062.21, 81320.89, 110608.51, 81320.89, 0.00, 63.41, 2114.98, 1122.08, 1.00, 1.00
